날짜,공매도,매수,비중
2001-03-12,0,134094,0.0
2001-03-13,0,149873,0.0
2001-03-14,0,182032,0.0
2001-03-15,0,163949,0.0
2001-03-16,0,121577,0.0
2001-03-19,0,125628,0.0
2001-03-20,0,123567,0.0
2001-03-21,0,169151,0.0
2001-03-22,0,159733,0.0
2001-03-23,0,231526,0.0
2001-03-26,0,198610,0.0
2001-03-27,0,164745,0.0
2001-03-28,0,299480,0.0
2001-03-29,620,339181,0.18
2001-03-30,0,396146,0.0
2001-04-02,0,239895,0.0
2001-04-03,1500,520101,0.29
2001-04-04,0,585605,0.0
2001-04-06,2000,606287,0.33
2001-04-09,0,221253,0.0
2001-04-10,0,244110,0.0
2001-04-11,0,510371,0.0
2001-04-12,0,404741,0.0
2001-04-13,0,221246,0.0
2001-04-16,0,136636,0.0
2001-04-17,0,282083,0.0
2001-04-18,0,409577,0.0
2001-04-19,0,1101349,0.0
2001-04-20,0,407999,0.0
2001-04-23,0,259092,0.0
2001-04-24,0,323176,0.0
2001-04-25,0,271439,0.0
2001-04-26,500,286904,0.17
2001-04-27,500,124005,0.4
2001-04-30,0,228096,0.0
2001-05-02,0,304907,0.0
2001-05-03,600,337670,0.18
2001-05-04,4000,508020,0.79
2001-05-07,1000,285226,0.35
2001-05-08,0,283715,0.0
2001-05-09,1000,383496,0.26
2001-05-10,0,459906,0.0
2001-05-11,0,261236,0.0
2001-05-14,400,220109,0.18
2001-05-15,0,405140,0.0
2001-05-16,4500,199357,2.26
2001-05-17,0,373355,0.0
2001-05-18,400,553063,0.07
2001-05-21,0,321400,0.0
2001-05-22,0,378471,0.0
2001-05-23,5000,343047,1.46
2001-05-24,0,259610,0.0
2001-05-25,1500,210732,0.71
2001-05-28,0,117960,0.0
2001-05-29,0,156585,0.0
2001-05-30,0,188145,0.0
2001-05-31,0,142917,0.0
2001-06-01,0,178697,0.0
2001-06-04,0,98390,0.0
2001-06-05,0,178130,0.0
2001-06-07,0,133853,0.0
2001-06-08,0,141310,0.0
2001-06-11,0,204162,0.0
2001-06-12,0,146355,0.0
2001-06-13,3000,189337,1.58
2001-06-14,0,242190,0.0
2001-06-15,0,242432,0.0
2001-06-18,0,144873,0.0
2001-06-19,4300,233250,1.84
2001-06-20,0,189700,0.0
2001-06-21,0,390271,0.0
2001-06-22,3940,844404,0.47
2001-06-25,460,431414,0.11
2001-06-26,500,279999,0.18
2001-06-27,0,332203,0.0
2001-06-28,0,307200,0.0
2001-06-29,0,142200,0.0
2001-07-02,0,153435,0.0
2001-07-03,0,142161,0.0
2001-07-04,0,161757,0.0
2001-07-05,0,56850,0.0
2001-07-06,0,123464,0.0
2001-07-09,4000,137123,2.92
2001-07-10,0,164213,0.0
2001-07-11,0,156061,0.0
2001-07-12,0,234369,0.0
2001-07-13,0,173303,0.0
2001-07-16,0,76179,0.0
2001-07-18,0,124872,0.0
2001-07-19,0,213882,0.0
2001-07-20,0,197854,0.0
2001-07-23,0,158367,0.0
2001-07-24,0,192091,0.0
2001-07-25,500,152903,0.33
2001-07-26,1000,109580,0.91
2001-07-27,0,113110,0.0
2001-07-30,0,101730,0.0
2001-07-31,0,95490,0.0
2001-08-01,0,363492,0.0
2001-08-02,0,186310,0.0
2001-08-03,0,111810,0.0
2001-08-06,0,109080,0.0
2001-08-07,0,56040,0.0
2001-08-08,0,94440,0.0
2001-08-09,0,129871,0.0
2001-08-10,0,110445,0.0
2001-08-13,1000,223830,0.45
2001-08-14,0,126053,0.0
2001-08-16,0,145431,0.0
2001-08-17,0,121959,0.0
2001-08-20,0,152457,0.0
2001-08-21,0,94222,0.0
2001-08-22,0,118190,0.0
2001-08-23,0,142530,0.0
2001-08-24,500,75800,0.66
2001-08-27,2000,222211,0.9
2001-08-28,0,108473,0.0
2001-08-29,1500,189660,0.79
2001-08-30,500,108901,0.46
2001-08-31,0,138858,0.0
2001-09-03,3550,80835,4.39
2001-09-04,0,156440,0.0
2001-09-05,450,193473,0.23
2001-09-06,0,174430,0.0
2001-09-07,0,136185,0.0
2001-09-10,0,109910,0.0
2001-09-11,0,69271,0.0
2001-09-12,0,286703,0.0
2001-09-13,0,298404,0.0
2001-09-14,0,184510,0.0
2001-09-17,0,205030,0.0
2001-09-18,0,216478,0.0
2001-09-19,0,154220,0.0
2001-09-20,0,227145,0.0
2001-09-21,0,254415,0.0
2001-09-24,0,206230,0.0
2001-09-25,0,164062,0.0
2001-09-26,0,187030,0.0
2001-09-27,0,131962,0.0
2001-09-28,0,197945,0.0
2001-10-04,0,225178,0.0
2001-10-05,0,168160,0.0
2001-10-08,0,45947,0.0
2001-10-09,0,145687,0.0
2001-10-10,0,54034,0.0
2001-10-11,0,208255,0.0
2001-10-12,0,173841,0.0
2001-10-15,0,95810,0.0
2001-10-16,0,149178,0.0
2001-10-17,0,205984,0.0
2001-10-18,0,239547,0.0
2001-10-19,0,164950,0.0
2001-10-22,0,107724,0.0
2001-10-23,0,111194,0.0
2001-10-24,0,107189,0.0
2001-10-25,0,137612,0.0
2001-10-26,0,175046,0.0
2001-10-29,0,228255,0.0
2001-10-30,0,134052,0.0
2001-10-31,0,78621,0.0
2001-11-01,0,99665,0.0
2001-11-02,0,2810479,0.0
2001-11-05,0,141207,0.0
2001-11-06,0,180570,0.0
2001-11-07,0,124794,0.0
2001-11-08,0,328047,0.0
2001-11-09,0,168754,0.0
2001-11-12,0,110372,0.0
2001-11-13,0,141412,0.0
2001-11-14,0,220378,0.0
2001-11-15,0,243720,0.0
2001-11-16,0,162436,0.0
2001-11-19,0,197320,0.0
2001-11-20,0,193861,0.0
2001-11-21,0,177902,0.0
2001-11-22,0,99905,0.0
2001-11-23,0,190410,0.0
2001-11-26,0,257136,0.0
2001-11-27,0,280635,0.0
2001-11-28,0,229424,0.0
2001-11-29,0,326058,0.0
2001-11-30,0,251424,0.0
2001-12-03,0,265968,0.0
2001-12-04,0,226516,0.0
2001-12-05,2500,429743,0.58
2001-12-06,0,463447,0.0
2001-12-07,0,288868,0.0
2001-12-10,0,258302,0.0
2001-12-11,0,231188,0.0
2001-12-12,0,386183,0.0
2001-12-13,0,621228,0.0
2001-12-14,0,236431,0.0
2001-12-17,0,331011,0.0
2001-12-18,7000,258921,2.7
2001-12-19,6650,219474,3.03
2001-12-20,10,296727,0.0
2001-12-21,0,256718,0.0
2001-12-24,0,153713,0.0
2001-12-26,0,297758,0.0
2001-12-27,0,185554,0.0
2001-12-28,0,292005,0.0
2002-01-02,0,266017,0.0
2002-01-03,0,248917,0.0
2002-01-04,3000,239394,1.25
2002-01-07,490,313808,0.16
2002-01-08,0,188345,0.0
2002-01-09,0,262190,0.0
2002-01-10,5000,354267,1.41
2002-01-11,1000,316047,0.32
2002-01-14,600,174992,0.34
2002-01-15,0,260307,0.0
2002-01-16,300,147593,0.2
2002-01-17,0,199041,0.0
2002-01-18,0,236607,0.0
2002-01-21,0,155726,0.0
2002-01-22,0,203676,0.0
2002-01-23,0,275725,0.0
2002-01-24,600,480782,0.12
2002-01-25,600,456609,0.13
2002-01-28,0,201129,0.0
2002-01-29,0,207465,0.0
2002-01-30,0,214612,0.0
2002-01-31,0,1723870,0.0
2002-02-01,170,197548,0.09
2002-02-04,0,215722,0.0
2002-02-05,0,267505,0.0
2002-02-06,300,190593,0.16
2002-02-07,0,243571,0.0
2002-02-08,0,144272,0.0
2002-02-14,600,252367,0.24
2002-02-15,0,136411,0.0
