날짜,공매도,매수,비중
2001-03-08,0,197360,0.0
2001-03-09,0,173360,0.0
2001-03-12,0,302830,0.0
2001-03-13,0,396920,0.0
2001-03-14,0,374190,0.0
2001-03-15,0,189720,0.0
2001-03-16,0,216530,0.0
2001-03-19,0,312750,0.0
2001-03-20,0,299580,0.0
2001-03-21,0,305360,0.0
2001-03-22,0,227270,0.0
2001-03-23,0,139480,0.0
2001-03-26,0,407120,0.0
2001-03-27,0,241620,0.0
2001-03-28,0,637490,0.0
2001-03-29,450,171140,0.26
2001-03-30,0,205990,0.0
2001-04-02,0,198160,0.0
2001-04-03,0,177950,0.0
2001-04-04,0,199920,0.0
2001-04-06,0,307140,0.0
2001-04-09,0,273180,0.0
2001-04-10,0,135700,0.0
2001-04-11,0,165330,0.0
2001-04-12,0,301670,0.0
2001-04-13,0,210520,0.0
2001-04-16,0,128210,0.0
2001-04-17,0,158790,0.0
2001-04-18,0,400930,0.0
2001-04-19,0,580550,0.0
2001-04-20,0,897130,0.0
2001-04-23,0,230700,0.0
2001-04-24,0,466580,0.0
2001-04-25,0,526060,0.0
2001-04-26,0,662630,0.0
2001-04-27,0,323320,0.0
2001-04-30,0,810630,0.0
2001-05-02,0,520020,0.0
2001-05-03,0,270930,0.0
2001-05-04,0,648120,0.0
2001-05-07,0,389320,0.0
2001-05-08,0,646230,0.0
2001-05-09,0,292760,0.0
2001-05-10,0,431450,0.0
2001-05-11,0,408530,0.0
2001-05-14,0,506390,0.0
2001-05-15,0,331620,0.0
2001-05-16,0,387420,0.0
2001-05-17,20,557500,0.0
2001-05-18,0,613240,0.0
2001-05-21,0,2238760,0.0
2001-05-22,0,1320540,0.0
2001-05-23,0,1676250,0.0
2001-05-24,0,998290,0.0
2001-05-25,0,742040,0.0
2001-05-28,0,608720,0.0
2001-05-29,0,462720,0.0
2001-05-30,0,481510,0.0
2001-05-31,0,695170,0.0
2001-06-01,0,1415980,0.0
2001-06-04,0,266900,0.0
2001-06-05,0,563260,0.0
2001-06-07,0,408340,0.0
2001-06-08,0,550710,0.0
2001-06-11,0,274680,0.0
2001-06-12,0,229120,0.0
2001-06-13,20,280860,0.01
2001-06-14,0,478850,0.0
2001-06-15,0,561830,0.0
2001-06-18,0,289770,0.0
2001-06-19,0,1040350,0.0
2001-06-20,0,379020,0.0
2001-06-21,0,563870,0.0
2001-06-22,5000,1157830,0.43
2001-06-25,0,872360,0.0
2001-06-26,10000,1638090,0.61
2001-06-27,0,666540,0.0
2001-06-28,0,349020,0.0
2001-06-29,0,475090,0.0
2001-07-02,0,258540,0.0
2001-07-03,0,1001510,0.0
2001-07-04,0,512680,0.0
2001-07-05,0,459580,0.0
2001-07-06,0,884880,0.0
2001-07-09,0,475200,0.0
2001-07-10,0,298480,0.0
2001-07-11,0,242700,0.0
2001-07-12,0,906120,0.0
2001-07-13,0,338630,0.0
2001-07-16,0,425590,0.0
2001-07-18,0,280440,0.0
2001-07-19,0,589120,0.0
2001-07-20,0,218410,0.0
2001-07-23,0,220800,0.0
2001-07-24,0,678320,0.0
2001-07-25,0,971760,0.0
