날짜,공매도,매수,비중
2002-02-06,0,69890,0.0
2002-02-07,0,28860,0.0
2002-02-08,0,43480,0.0
2002-02-14,0,32360,0.0
2002-02-15,0,21610,0.0
2002-02-18,0,22627,0.0
2002-02-19,0,8100,0.0
2002-02-20,0,44107,0.0
2002-02-21,0,37380,0.0
2002-02-22,0,8540,0.0
2002-02-25,0,5110,0.0
2002-02-26,0,16290,0.0
2002-02-27,0,30790,0.0
2002-02-28,0,61530,0.0
2002-03-04,0,37010,0.0
2002-03-05,0,36708,0.0
2002-03-06,1620,54540,2.97
2002-03-07,0,39720,0.0
2002-03-08,0,12280,0.0
2002-03-11,0,29932,0.0
2002-03-12,0,31600,0.0
2002-03-13,0,20670,0.0
2002-03-14,0,25080,0.0
2002-03-15,0,62770,0.0
2002-03-18,0,67634,0.0
2002-03-19,0,191366,0.0
2002-03-20,0,161102,0.0
2002-03-21,0,45282,0.0
2002-03-22,0,30230,0.0
2002-03-25,0,37050,0.0
2002-03-26,0,21910,0.0
2002-03-27,0,40680,0.0
2002-03-28,0,29710,0.0
2002-03-29,0,15090,0.0
2002-04-01,0,20430,0.0
2002-04-02,0,20100,0.0
2002-04-03,0,10270,0.0
2002-04-04,0,12820,0.0
2002-04-08,0,7781,0.0
2002-04-09,0,30260,0.0
2002-04-10,0,65171,0.0
2002-04-11,0,15700,0.0
2002-04-12,0,8980,0.0
2002-04-15,0,11900,0.0
2002-04-16,0,24430,0.0
2002-04-17,0,20308,0.0
2002-04-18,0,16482,0.0
2002-04-19,0,9220,0.0
2002-04-22,0,8030,0.0
2002-04-23,0,3410,0.0
2002-04-24,0,34190,0.0
2002-04-25,0,17170,0.0
2002-04-26,0,13500,0.0
2002-04-29,0,8220,0.0
2002-04-30,0,8230,0.0
2002-05-02,0,12490,0.0
2002-05-03,0,4950,0.0
2002-05-06,0,2930,0.0
2002-05-07,0,4840,0.0
2002-05-08,0,16030,0.0
2002-05-09,0,7610,0.0
2002-05-10,0,8050,0.0
2002-05-13,0,73980,0.0
2002-05-14,0,7320,0.0
2002-05-15,0,7310,0.0
2002-05-16,0,4630,0.0
2002-05-17,0,44480,0.0
2002-05-20,0,67710,0.0
2002-05-21,0,16510,0.0
2002-05-22,0,29630,0.0
2002-05-23,0,9900,0.0
2002-05-24,0,5020,0.0
2002-05-27,0,2190,0.0
2002-05-28,0,6470,0.0
2002-05-29,0,4790,0.0
2002-05-30,0,2640,0.0
2002-05-31,0,6290,0.0
2002-06-03,0,7630,0.0
2002-06-04,0,1590,0.0
2002-06-05,0,1810,0.0
2002-06-07,0,4790,0.0
2002-06-10,0,4110,0.0
2002-06-11,0,57180,0.0
2002-06-12,0,162230,0.0
2002-06-14,0,6340,0.0
2002-06-17,0,3110,0.0
2002-06-18,0,610,0.0
2002-06-19,0,2020,0.0
2002-06-20,0,22516,0.0
2002-06-21,0,15330,0.0
2002-06-24,0,5250,0.0
2002-06-25,0,13480,0.0
2002-06-26,0,22450,0.0
2002-06-27,0,65900,0.0
2002-06-28,0,17490,0.0
2002-07-02,0,6320,0.0
2002-07-03,0,5560,0.0
2002-07-04,0,8520,0.0
2002-07-05,0,9250,0.0
2002-07-08,0,9990,0.0
2002-07-09,0,2430,0.0
2002-07-10,0,29400,0.0
2002-07-11,0,15430,0.0
2002-07-12,0,16970,0.0
2002-07-15,0,4930,0.0
2002-07-16,0,7820,0.0
2002-07-18,0,3510,0.0
2002-07-19,0,1970,0.0
2002-07-22,0,10070,0.0
2002-07-23,0,10350,0.0
2002-07-24,0,8390,0.0
2002-07-25,0,21320,0.0
2002-07-26,0,8660,0.0
2002-07-29,0,2450,0.0
2002-07-30,0,4510,0.0
2002-07-31,0,8820,0.0
2002-08-01,0,8516,0.0
2002-08-02,0,10430,0.0
2002-08-05,0,11695,0.0
2002-08-06,0,5580,0.0
2002-08-07,0,13015,0.0
2002-08-08,0,6750,0.0
2002-08-09,0,5850,0.0
2002-08-12,0,15170,0.0
2002-08-13,0,11670,0.0
2002-08-14,0,4350,0.0
2002-08-16,0,15110,0.0
2002-08-19,0,9210,0.0
2002-08-20,0,7590,0.0
2002-08-21,0,15890,0.0
2002-08-22,0,11820,0.0
2002-08-23,0,14000,0.0
2002-08-26,0,6200,0.0
2002-08-27,0,10120,0.0
2002-08-28,0,4700,0.0
2002-08-29,0,48050,0.0
2002-08-30,0,12500,0.0
2002-09-02,0,7540,0.0
2002-09-03,0,4960,0.0
2002-09-04,0,9080,0.0
2002-09-05,0,15160,0.0
2002-09-06,0,11610,0.0
2002-09-09,0,10450,0.0
2002-09-10,0,3960,0.0
2002-09-11,0,7660,0.0
2002-09-12,0,7480,0.0
2002-09-13,0,6040,0.0
2002-09-16,0,18530,0.0
2002-09-17,0,20160,0.0
2002-09-18,0,6660,0.0
2002-09-19,0,8400,0.0
2002-09-23,0,2550,0.0
2002-09-24,0,4945,0.0
2002-09-25,0,10660,0.0
2002-09-26,0,9780,0.0
2002-09-27,0,10975,0.0
2002-09-30,0,8790,0.0
2002-10-01,0,3050,0.0
2002-10-02,0,4400,0.0
2002-10-04,0,2600,0.0
2002-10-07,0,12530,0.0
2002-10-08,0,4841,0.0
2002-10-09,0,5210,0.0
2002-10-10,0,6930,0.0
2002-10-11,0,6520,0.0
2002-10-14,0,15320,0.0
2002-10-15,0,11320,0.0
2002-10-16,0,7300,0.0
2002-10-17,0,5480,0.0
2002-10-18,0,11000,0.0
2002-10-21,0,7730,0.0
2002-10-22,0,20680,0.0
2002-10-23,0,17830,0.0
2002-10-24,0,7270,0.0
2002-10-25,0,5660,0.0
2002-10-28,0,18780,0.0
2002-10-29,0,91300,0.0
2002-10-30,0,27390,0.0
2002-10-31,0,28470,0.0
