날짜,공매도,매수,비중
2001-11-15,0,873533,0.0
2001-11-16,0,903911,0.0
2001-11-19,0,1360534,0.0
2001-11-20,0,1790323,0.0
2001-11-21,0,1763207,0.0
2001-11-22,0,959041,0.0
2001-11-23,0,2870513,0.0
2001-11-26,0,4213068,0.0
2001-11-27,0,4641533,0.0
2001-11-28,0,2199302,0.0
2001-11-29,0,2070071,0.0
2001-11-30,0,2371309,0.0
2001-12-03,0,2327145,0.0
2001-12-04,0,2711650,0.0
2001-12-05,0,9628239,0.0
2001-12-06,0,10825321,0.0
2001-12-07,0,10971462,0.0
2001-12-10,0,3497915,0.0
2001-12-11,0,6459527,0.0
2001-12-12,0,7936967,0.0
2001-12-13,0,12243967,0.0
2001-12-14,0,5296291,0.0
2001-12-17,0,4134033,0.0
2001-12-18,0,8160043,0.0
2001-12-19,0,4636877,0.0
2001-12-20,0,9217345,0.0
2001-12-21,0,6964653,0.0
2001-12-24,0,3187074,0.0
2001-12-26,0,4340623,0.0
2001-12-27,0,3418462,0.0
2001-12-28,0,9988078,0.0
2002-01-02,0,5046412,0.0
2002-01-03,0,4793419,0.0
2002-01-04,0,4208698,0.0
2002-01-07,0,4368271,0.0
2002-01-08,0,5221753,0.0
2002-01-09,0,4016400,0.0
2002-01-10,0,3804308,0.0
2002-01-11,0,4313525,0.0
2002-01-14,0,2513100,0.0
2002-01-15,0,2731517,0.0
2002-01-16,0,2328262,0.0
2002-01-17,0,1938488,0.0
2002-01-18,0,4057900,0.0
2002-01-21,0,1302747,0.0
2002-01-22,0,3213396,0.0
2002-01-23,0,1648912,0.0
2002-01-24,0,3071104,0.0
2002-01-25,0,2342905,0.0
2002-01-28,0,2611526,0.0
2002-01-29,0,2783583,0.0
2002-01-30,0,1807615,0.0
2002-01-31,0,1100224,0.0
2002-02-01,0,1275394,0.0
2002-02-04,0,1309953,0.0
2002-02-05,0,977780,0.0
2002-02-06,0,689479,0.0
2002-02-07,0,724212,0.0
2002-02-08,0,736326,0.0
2002-02-14,0,856148,0.0
2002-02-15,0,1050526,0.0
2002-02-18,0,1054613,0.0
2002-02-19,0,2155035,0.0
2002-02-20,0,1026378,0.0
2002-02-21,0,1211007,0.0
2002-02-22,0,6084320,0.0
2002-02-25,0,3632610,0.0
2002-02-26,0,2914856,0.0
2002-02-27,0,3617345,0.0
2002-02-28,0,2684057,0.0
2002-03-04,0,5595864,0.0
2002-03-05,0,3734437,0.0
2002-03-06,0,1967215,0.0
2002-03-07,0,2813144,0.0
2002-03-08,0,1512502,0.0
2002-03-11,0,1627565,0.0
2002-03-12,0,1809717,0.0
2002-03-13,0,6990872,0.0
2002-03-14,0,2206500,0.0
2002-03-15,0,10813698,0.0
2002-03-18,0,14459557,0.0
2002-03-19,0,6889319,0.0
2002-03-20,0,7150390,0.0
2002-03-21,0,3817920,0.0
2002-03-22,0,6702456,0.0
2002-03-25,0,12536492,0.0
2002-03-26,0,9123539,0.0
2002-03-27,0,7465201,0.0
2002-03-28,0,8425867,0.0
2002-03-29,0,3775752,0.0
2002-04-01,0,4203726,0.0
2002-04-02,0,3822492,0.0
2002-04-03,0,2903620,0.0
2002-04-04,0,4652414,0.0
2002-04-08,0,2650238,0.0
2002-04-09,0,5516493,0.0
2002-04-10,0,4335823,0.0
2002-04-11,0,2946122,0.0
2002-04-12,0,4538151,0.0
2002-04-15,0,2586940,0.0
2002-04-16,0,2843437,0.0
2002-04-17,0,5180840,0.0
2002-04-18,0,2149269,0.0
2002-04-19,0,2531495,0.0
2002-04-22,0,2241623,0.0
2002-04-23,0,1716776,0.0
2002-04-24,0,1673837,0.0
2002-04-25,0,1935834,0.0
2002-04-26,0,2086201,0.0
2002-04-29,0,1438467,0.0
2002-04-30,0,1458140,0.0
2002-05-02,0,1544470,0.0
2002-05-03,0,1378857,0.0
2002-05-06,0,998364,0.0
2002-05-07,0,1321996,0.0
2002-05-08,0,2781287,0.0
2002-05-09,0,2324482,0.0
2002-05-10,0,1179062,0.0
2002-05-13,0,1828396,0.0
2002-05-14,0,1534347,0.0
2002-05-15,0,2472396,0.0
2002-05-16,0,1144808,0.0
2002-05-17,0,1399933,0.0
2002-05-20,0,1401880,0.0
2002-05-21,0,2045778,0.0
2002-05-22,0,1215208,0.0
2002-05-23,0,1039698,0.0
2002-05-24,0,677886,0.0
2002-05-27,0,654953,0.0
2002-05-28,0,639582,0.0
2002-05-29,0,669226,0.0
2002-05-30,0,953455,0.0
2002-05-31,0,584087,0.0
2002-06-03,0,612499,0.0
2002-06-04,0,2461881,0.0
2002-06-05,0,2687028,0.0
2002-06-07,0,2565068,0.0
2002-06-10,0,2583951,0.0
2002-06-11,0,1184803,0.0
2002-06-12,0,1005906,0.0
2002-06-14,0,716083,0.0
2002-06-17,0,754309,0.0
2002-06-18,0,791456,0.0
2002-06-19,0,938140,0.0
2002-06-20,0,907165,0.0
2002-06-21,0,814994,0.0
2002-06-24,0,731056,0.0
2002-06-25,0,935668,0.0
2002-06-26,0,1186672,0.0
2002-06-27,0,1004887,0.0
2002-06-28,0,1524270,0.0
2002-07-02,0,821268,0.0
2002-07-03,0,1140595,0.0
2002-07-04,0,1007899,0.0
2002-07-05,0,1533953,0.0
2002-07-08,0,4242682,0.0
2002-07-09,0,1088051,0.0
2002-07-10,0,1256658,0.0
2002-07-11,0,1398113,0.0
2002-07-12,0,882238,0.0
2002-07-15,0,1118572,0.0
2002-07-16,0,937154,0.0
2002-07-18,0,3709467,0.0
2002-07-19,0,1297865,0.0
2002-07-22,0,1027824,0.0
2002-07-23,0,1115787,0.0
2002-07-24,0,742375,0.0
2002-07-25,0,869792,0.0
2002-07-26,0,931050,0.0
2002-07-29,0,660883,0.0
2002-07-30,0,1262626,0.0
2002-07-31,0,1355563,0.0
2002-08-01,0,631203,0.0
2002-08-02,0,376069,0.0
2002-08-05,0,654733,0.0
2002-08-06,0,589710,0.0
2002-08-07,0,1237314,0.0
2002-08-08,0,1001858,0.0
2002-08-09,0,1212246,0.0
2002-08-12,0,752944,0.0
2002-08-13,0,914005,0.0
2002-08-14,0,472987,0.0
2002-08-16,0,1250603,0.0
2002-08-19,0,565578,0.0
2002-08-20,0,1115604,0.0
2002-08-21,0,633133,0.0
2002-08-22,0,1007652,0.0
2002-08-23,0,516691,0.0
2002-08-26,0,345840,0.0
2002-08-27,0,868225,0.0
2002-08-28,0,1380508,0.0
2002-08-29,0,993363,0.0
2002-08-30,0,1163924,0.0
2002-09-02,0,1122186,0.0
2002-09-03,0,831303,0.0
2002-09-04,0,697606,0.0
2002-09-05,0,470876,0.0
2002-09-06,0,534012,0.0
2002-09-09,0,795320,0.0
2002-09-10,0,586641,0.0
2002-09-11,0,797654,0.0
2002-09-12,0,866419,0.0
2002-09-13,0,508752,0.0
2002-09-16,0,501291,0.0
2002-09-17,0,704457,0.0
2002-09-18,0,517955,0.0
2002-09-19,0,423621,0.0
2002-09-23,0,527271,0.0
2002-09-24,0,855897,0.0
2002-09-25,0,1068676,0.0
2002-09-26,0,865654,0.0
2002-09-27,0,659509,0.0
2002-09-30,0,467829,0.0
2002-10-01,0,545859,0.0
2002-10-02,0,614382,0.0
2002-10-04,0,561122,0.0
2002-10-07,0,401380,0.0
2002-10-08,0,383903,0.0
2002-10-09,0,807278,0.0
2002-10-10,0,494529,0.0
2002-10-11,0,507417,0.0
2002-10-14,0,630709,0.0
2002-10-15,0,812839,0.0
2002-10-16,0,792198,0.0
2002-10-17,0,644471,0.0
2002-10-18,0,2991320,0.0
2002-10-21,0,1676253,0.0
2002-10-22,0,1200488,0.0
2002-10-23,0,1198586,0.0
2002-10-24,0,1040526,0.0
2002-10-25,0,844925,0.0
2002-10-28,0,1178094,0.0
2002-10-29,0,1451366,0.0
2002-10-30,0,880461,0.0
2002-10-31,0,652386,0.0
2002-11-01,0,461215,0.0
2002-11-04,0,964542,0.0
2002-11-05,0,959048,0.0
2002-11-06,0,872799,0.0
2002-11-07,0,818649,0.0
2002-11-08,0,912301,0.0
2002-11-11,0,767889,0.0
2002-11-12,0,564105,0.0
2002-11-13,0,389076,0.0
2002-11-14,0,466860,0.0
2002-11-15,0,643375,0.0
2002-11-18,0,578050,0.0
2002-11-19,0,321485,0.0
2002-11-20,0,559795,0.0
2002-11-21,0,763948,0.0
2002-11-22,0,1261221,0.0
2002-11-25,0,1109675,0.0
2002-11-26,0,1989909,0.0
2002-11-27,0,4488348,0.0
2002-11-28,0,2410705,0.0
2002-11-29,0,1286791,0.0
2002-12-02,0,3786624,0.0
2002-12-03,0,1251683,0.0
2002-12-04,0,1411982,0.0
2002-12-05,0,1056799,0.0
2002-12-06,0,1215850,0.0
2002-12-09,0,2630301,0.0
2002-12-10,0,804927,0.0
2002-12-11,0,900612,0.0
2002-12-12,0,847601,0.0
2002-12-13,0,735742,0.0
2002-12-16,0,583903,0.0
2002-12-17,0,703925,0.0
2002-12-18,0,603229,0.0
2002-12-20,0,510792,0.0
2002-12-23,0,930420,0.0
2002-12-24,0,662253,0.0
2002-12-26,0,771086,0.0
2002-12-27,0,355090,0.0
2002-12-30,0,663832,0.0
2003-01-02,0,729998,0.0
2003-01-03,0,779902,0.0
2003-01-06,0,662236,0.0
2003-01-07,0,707843,0.0
2003-01-08,0,735458,0.0
2003-01-09,0,790357,0.0
2003-01-10,0,1064573,0.0
2003-01-13,0,608267,0.0
2003-01-14,0,454990,0.0
2003-01-15,0,592015,0.0
2003-01-16,0,895816,0.0
2003-01-17,0,1671797,0.0
2003-01-20,0,5406174,0.0
2003-01-21,0,1752498,0.0
2003-01-22,0,1620100,0.0
2003-01-23,0,1164082,0.0
2003-01-24,0,2736099,0.0
2003-01-27,0,631824,0.0
2003-01-28,0,2202402,0.0
2003-01-29,0,772459,0.0
2003-01-30,0,624796,0.0
2003-02-03,0,543923,0.0
2003-02-04,0,514334,0.0
2003-02-05,0,439535,0.0
2003-02-06,0,464417,0.0
2003-02-07,0,538688,0.0
2003-02-10,0,481580,0.0
